date,code,short,full,day5,day10,day20,day60,day120,day250,day364
2017/03/27,002404,嘉欣丝绸,嘉欣丝绸2016年度业绩说明会,-0.012780857893200914,0.0023221098026206173,0.02007834595183322,-0.07419265608098609,-0.12526939574422094,-0.10461077714839648,-0.10305971799290102
2017/03/29,002486,嘉麟杰,嘉麟杰2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,-0.17678286843001148,-0.19773066225039093
2017/05/08,300468,四方精创,四方精创2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/30,300179,四方达,四方达2016年度业绩说明会,-0.057199211045364844,-0.057574015521701875,-0.06620543480434278,-0.1383523615552179,-0.14654029245944955,-0.12240583591492298,-0.12104618299947283
2017/05/05,002405,四维图新,四维图新2016年度业绩网上说明会,-0.04363974001857018,-0.05294413402521498,-0.06821892954339276,-0.08748027220670042,0.005614029878812097,0.1526380847049635,0.07767702350697887
2017/04/17,300428,四通新材,四通新材2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/06,300041,回天新材,回天新材2016年度业绩说明会,0.025087260034903983,0.051246537396122,0.015167548500881572,0.02850167996640053,0.06261541648099776,-0.006035182227884029,-0.1275895809868688
2017/04/27,002586,围海股份,围海股份2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,-0.031123740149779262,-0.10113198815543187
2017/04/24,002736,国信证券,国信证券2016年度业绩说明会,-0.018465909090909078,-0.035472464640385164,-0.07157253109177587,-0.11354050300590401,-0.10635374218067885,-0.17889990491095265,-0.21493090092721553
2017/03/24,002045,国光电器,国光电器2016年度业绩说明会,0.02000876753507023,0.0772294755476876,0.17091896248223776,0.32982026143790855,0.3106863020308143,0.33494461401152814,0.2817903596123675
2017/04/14,002749,国光股份,国光股份2016年度业绩网上说明会,-0.05390131522021293,-0.13740063923461993,-0.18790709852483534,-0.18369943978890454,-0.1887379970842238,-0.22181166447360423,-0.2067822624247961
2017/04/12,002377,国创高新,国创高新2016年度业绩网上说明会,-0.03382130237253903,-0.05594841930116473,-0.04966573785477495,-0.06336370656370657,-0.040400793781092646,-0.02258931601602855,0.002389369409328079
